,ind,title,text,label,tok_nums
154,154,judetheobscure,"
�You may say the boy wished to be out of life, or he wouldn�t have done it. It was not unreasonable for him to die: it was part of his incurably sad nature, poor little fellow!�",hopeless_empty_agony,"[101, 2017, 2089, 2360, 1996, 2879, 6257, 2000, 2022, 2041, 1997, 2166, 1010, 2030, 2002, 2876, 2102, 2031, 2589, 2009, 1012, 2009, 2001, 2025, 29205, 2005, 2032, 2000, 3280, 1024, 2009, 2001, 2112, 1997, 2010, 4297, 4648, 6321, 6517, 3267, 1010, 3532, 2210, 3507, 999, 102]"
155,155,judetheobscure,"""Have that strumpet in the house indeed!� Almost as soon as the words were spoken Jude sprang from the chair, and before Arabella knew where she was he had her on her back upon a little couch which stood there, he kneeling above her. �Say another word of that sort,� he whispered, �and I�ll kill you�here and now! I�ve everything to gain by it�my own death not being the least part. ",romantic_reunion,"[101, 1000, 2031, 2008, 2358, 6824, 22327, 1999, 1996, 2160, 5262, 999, 2471, 2004, 2574, 2004, 1996, 2616, 2020, 5287, 12582, 15627, 2013, 1996, 3242, 1010, 1998, 2077, 5424, 8411, 2354, 2073, 2016, 2001, 2002, 2018, 2014, 2006, 2014, 2067, 2588, 1037, 2210, 6411, 2029, 2768, 2045, 1010, 2002, 16916, 2682, 2014, 1012, 2360, 2178, 2773, 1997, 2008, 4066, 1010, 2002, 3990, 1010, 1998, 5665, 3102, 2017, 5886, 2063, 1998, 2085, 999, 4921, 2063, 2673, 2000, 5114, 2011, 2009, 8029, 2219, 2331, 2025, 2108, 1996, 2560, 2112, 1012, 102]"
156,156,judetheobscure,"The account of the �strange suicide of a stone-mason�s children� met his eye. Unimpassioned as he was, it impressed him painfully, and puzzled him not a little, for he could not understand the age of the elder child being what it was stated to be. However, there was no doubt that the newspaper report was in some way true. �Their cup of sorrow is now full!� he said.",hopeless_empty_agony,"[101, 1996, 4070, 1997, 1996, 4326, 5920, 1997, 1037, 2962, 1011, 6701, 2015, 2336, 2777, 2010, 3239, 1012, 4895, 5714, 15194, 19798, 2004, 2002, 2001, 1010, 2009, 7622, 2032, 16267, 1010, 1998, 14909, 2032, 2025, 1037, 2210, 1010, 2005, 2002, 2071, 2025, 3305, 1996, 2287, 1997, 1996, 6422, 2775, 2108, 2054, 2009, 2001, 3090, 2000, 2022, 1012, 2174, 1010, 2045, 2001, 2053, 4797, 2008, 1996, 3780, 3189, 2001, 1999, 2070, 2126, 2995, 1012, 2037, 2452, 1997, 14038, 2003, 2085, 2440, 999, 2002, 2056, 1012, 102]"
157,157,judetheobscure,"The water ran out of him as he went, and he was compelled to lean against the wall to support himself while coughing. �You�ve done for yourself by this, young man,� said she. �I don�t know whether you know it.� �Of course I do. I meant to do for myself.� �What�to commit suicide?� �Certainly.� �Well, I�m blest! Kill yourself for a woman.�",romantic_reunion,"[101, 1996, 2300, 2743, 2041, 1997, 2032, 2004, 2002, 2253, 1010, 1998, 2002, 2001, 15055, 2000, 8155, 2114, 1996, 2813, 2000, 2490, 2370, 2096, 21454, 1012, 2017, 3726, 2589, 2005, 4426, 2011, 2023, 1010, 2402, 2158, 1010, 2056, 2016, 1012, 1045, 2123, 2102, 2113, 3251, 2017, 2113, 2009, 1012, 1997, 2607, 1045, 2079, 1012, 1045, 3214, 2000, 2079, 2005, 2870, 1012, 2054, 3406, 10797, 5920, 1029, 5121, 1012, 2092, 1010, 10047, 1038, 4244, 2102, 999, 3102, 4426, 2005, 1037, 2450, 1012, 102]"
158,158,judetheobscure,"


�But I am not so weak in another way as you think. I made up my mind that a man confined to his room by inflammation of the lungs, a fellow who had only two wishes left in the world, to see a particular woman, and then to die, could neatly accomplish those two wishes at one stroke by taking this journey in the rain. That I�ve done. I have seen her for the last time, and I�ve finished myself�put an end to a feverish life which ought never to have been begun!�",romantic_reunion,"[101, 2021, 1045, 2572, 2025, 2061, 5410, 1999, 2178, 2126, 2004, 2017, 2228, 1012, 1045, 2081, 2039, 2026, 2568, 2008, 1037, 2158, 12302, 2000, 2010, 2282, 2011, 21733, 1997, 1996, 8948, 1010, 1037, 3507, 2040, 2018, 2069, 2048, 8996, 2187, 1999, 1996, 2088, 1010, 2000, 2156, 1037, 3327, 2450, 1010, 1998, 2059, 2000, 3280, 1010, 2071, 15981, 14570, 2216, 2048, 8996, 2012, 2028, 6909, 2011, 2635, 2023, 4990, 1999, 1996, 4542, 1012, 2008, 4921, 2063, 2589, 1012, 1045, 2031, 2464, 2014, 2005, 1996, 2197, 2051, 1010, 1998, 4921, 2063, 2736, 2870, 18780, 2019, 2203, 2000, 1037, 9016, 4509, 2166, 2029, 11276, 2196, 2000, 2031, 2042, 5625, 999, 102]"
159,159,judetheobscure,"Your father and mother couldn�t get on together, and they parted. It was coming home from Alfredston market, when you were a baby�on the hill by the Brown House barn�that they had their last difference, and took leave of one another for the last time. Your mother soon afterwards died�she drowned herself, in short, and your father went away with you to South Wessex, and never came here any more.�",romantic_reunion,"[101, 2115, 2269, 1998, 2388, 2481, 2102, 2131, 2006, 2362, 1010, 1998, 2027, 10277, 1012, 2009, 2001, 2746, 2188, 2013, 6152, 7106, 3006, 1010, 2043, 2017, 2020, 1037, 3336, 2239, 1996, 2940, 2011, 1996, 2829, 2160, 8659, 8322, 2102, 2027, 2018, 2037, 2197, 4489, 1010, 1998, 2165, 2681, 1997, 2028, 2178, 2005, 1996, 2197, 2051, 1012, 2115, 2388, 2574, 5728, 2351, 4095, 2063, 12805, 2841, 1010, 1999, 2460, 1010, 1998, 2115, 2269, 2253, 2185, 2007, 2017, 2000, 2148, 27886, 1010, 1998, 2196, 2234, 2182, 2151, 2062, 1012, 102]"
160,160,judetheobscure,�Why died I not from the womb? Why did I not give up the ghost when I came out of the belly? � For now should I have lain still and been quiet. I should have slept: then had I been at rest!�,hopeless_empty_agony,"[101, 2339, 2351, 1045, 2025, 2013, 1996, 26578, 1029, 2339, 2106, 1045, 2025, 2507, 2039, 1996, 5745, 2043, 1045, 2234, 2041, 1997, 1996, 7579, 1029, 2005, 2085, 2323, 1045, 2031, 21110, 2078, 2145, 1998, 2042, 4251, 1012, 1045, 2323, 2031, 7771, 1024, 2059, 2018, 1045, 2042, 2012, 2717, 999, 102]"
161,161,juliuscaesar,"ANTONY: Of half that worth as those your swords, made rich With the most noble blood of all this world. I do beseech ye, if you bear me hard, Now, whilst your purpled hands do reek and smoke, Fulfill your pleasure. Live a thousand years, I shall not find myself so apt to die. No place will please me so, no means of death, As here by Caesar, and by you cut off, The choice and master spirits of this age.",noble_agented,"[101, 16262, 1024, 1997, 2431, 2008, 4276, 2004, 2216, 2115, 10689, 1010, 2081, 4138, 2007, 1996, 2087, 7015, 2668, 1997, 2035, 2023, 2088, 1012, 1045, 2079, 2022, 19763, 2818, 6300, 1010, 2065, 2017, 4562, 2033, 2524, 1010, 2085, 1010, 5819, 2115, 6379, 2094, 2398, 2079, 2128, 5937, 1998, 5610, 1010, 13883, 2115, 5165, 1012, 2444, 1037, 4595, 2086, 1010, 1045, 4618, 2025, 2424, 2870, 2061, 26794, 2000, 3280, 1012, 2053, 2173, 2097, 3531, 2033, 2061, 1010, 2053, 2965, 1997, 2331, 1010, 2004, 2182, 2011, 11604, 1010, 1998, 2011, 2017, 3013, 2125, 1010, 1996, 3601, 1998, 3040, 8633, 1997, 2023, 2287, 1012, 102]"
162,162,juliuscaesar,"BRUTUS: Thou art a fellow of a good respect; Thy life hath had some smatch of honour in it. Hold then my sword, and turn away thy face, While I do run upon it. Wilt thou, Strato? STRATO: Give me your hand first. Fare you well, my lord. BRUTUS: Farewell, good Strato.�Caesar, now be still: I kill�d not thee with half so good a will. [He runs on his sword, and dies.]",guilt_penance_self_loathing,"[101, 7987, 23998, 1024, 15223, 2396, 1037, 3507, 1997, 1037, 2204, 4847, 1025, 15177, 2166, 6045, 2232, 2018, 2070, 15488, 4017, 2818, 1997, 6225, 1999, 2009, 1012, 2907, 2059, 2026, 4690, 1010, 1998, 2735, 2185, 15177, 2227, 1010, 2096, 1045, 2079, 2448, 2588, 2009, 1012, 19863, 2102, 15223, 1010, 2358, 8609, 2080, 1029, 2358, 8609, 2080, 1024, 2507, 2033, 2115, 2192, 2034, 1012, 13258, 2017, 2092, 1010, 2026, 2935, 1012, 7987, 23998, 1024, 13407, 1010, 2204, 2358, 8609, 2080, 1012, 11604, 1010, 2085, 2022, 2145, 1024, 1045, 3102, 2094, 2025, 14992, 2007, 2431, 2061, 2204, 1037, 2097, 1012, 1031, 2002, 3216, 2006, 2010, 4690, 1010, 1998, 8289, 1012, 1033, 102]"
163,163,littledorrit,"I remonstrated on the want of duty and devotion manifested in her allowing herself to be influenced by their jealous animosity towards her husband. Madame Rigaud retorted; I retorted; Madame Rigaud grew warm; I grew warm, and provoked her. I admit it. Frankness is a part of my character. At length, Madame Rigaud, in an access of fury that I must ever deplore, threw herself upon me with screams of passion (no doubt those that were overheard at some distance), tore my clothes, tore my hair, lacerated my hands, trampled and trod the dust, and finally leaped over, dashing herself to death upon the rocks below. ",guilt_penance_self_loathing,"[101, 1045, 2128, 16563, 6494, 3064, 2006, 1996, 2215, 1997, 4611, 1998, 13347, 24906, 1999, 2014, 4352, 2841, 2000, 2022, 5105, 2011, 2037, 9981, 2019, 16339, 17759, 2875, 2014, 3129, 1012, 10602, 17557, 6784, 24056, 1025, 1045, 24056, 1025, 10602, 17557, 6784, 3473, 4010, 1025, 1045, 3473, 4010, 1010, 1998, 19157, 2014, 1012, 1045, 6449, 2009, 1012, 3581, 2791, 2003, 1037, 2112, 1997, 2026, 2839, 1012, 2012, 3091, 1010, 10602, 17557, 6784, 1010, 1999, 2019, 3229, 1997, 8111, 2008, 1045, 2442, 2412, 2139, 24759, 5686, 1010, 4711, 2841, 2588, 2033, 2007, 11652, 1997, 6896, 1006, 2053, 4797, 2216, 2008, 2020, 20443, 2012, 2070, 3292, 1007, 1010, 9538, 2026, 4253, 1010, 9538, 2026, 2606, 1010, 12922, 9250, 2026, 2398, 1010, 12517, 21132, 1998, 19817, 7716, 1996, 6497, 1010, 1998, 2633, 16900, 2058, 1010, 11454, 2075, 2841, 2000, 2331, 2588, 1996, 5749, 2917, 1012, 102]"
164,164,littledorrit,"�Mr Merdle has destroyed himself.� �Sir,� said the Chief Butler, �that is very unpleasant to the feelings of one in my position, as calculated to awaken prejudice; and I should wish to leave immediately.� �If you are not shocked, are you not surprised, man?� demanded the Physician, warmly. The Chief Butler, erect and calm, replied in these memorable words. �Sir, Mr Merdle never was the gentleman, and no ungentlemanly act on Mr Merdle�s part would surprise me. Is there anybody else I can send to you, or any other directions I can give before I leave, respecting what you would wish to be done?�",cowardice_foolish_unpleasant,"[101, 2720, 21442, 10362, 2038, 3908, 2370, 1012, 2909, 1010, 2056, 1996, 2708, 7055, 1010, 2008, 2003, 2200, 16010, 2000, 1996, 5346, 1997, 2028, 1999, 2026, 2597, 1010, 2004, 10174, 2000, 8300, 2078, 18024, 1025, 1998, 1045, 2323, 4299, 2000, 2681, 3202, 1012, 2065, 2017, 2024, 2025, 7135, 1010, 2024, 2017, 2025, 4527, 1010, 2158, 1029, 6303, 1996, 7522, 1010, 22775, 1012, 1996, 2708, 7055, 1010, 14908, 1998, 5475, 1010, 3880, 1999, 2122, 13432, 2616, 1012, 2909, 1010, 2720, 21442, 10362, 2196, 2001, 1996, 10170, 1010, 1998, 2053, 4895, 11461, 16930, 2319, 2135, 2552, 2006, 2720, 21442, 27822, 2112, 2052, 4474, 2033, 1012, 2003, 2045, 10334, 2842, 1045, 2064, 4604, 2000, 2017, 1010, 2030, 2151, 2060, 7826, 1045, 2064, 2507, 2077, 1045, 2681, 1010, 27818, 2054, 2017, 2052, 4299, 2000, 2022, 2589, 1029, 102]"
165,165,macbeth,"Tomorrow, and tomorrow, and tomorrow, Creeps in this petty pace from day to day, To the last syllable of recorded time; And all our yesterdays have lighted fools The way to dusty death. Out, out, brief candle! Life�s but a walking shadow; a poor player, That struts and frets his hour upon the stage, And then is heard no more: it is a tale Told by an idiot, full of sound and fury, Signifying nothing.",hopeless_empty_agony,"[101, 4826, 1010, 1998, 4826, 1010, 1998, 4826, 1010, 19815, 2015, 1999, 2023, 11612, 6393, 2013, 2154, 2000, 2154, 1010, 2000, 1996, 2197, 16353, 1997, 2680, 2051, 1025, 1998, 2035, 2256, 7483, 2015, 2031, 26390, 18656, 1996, 2126, 2000, 12727, 2331, 1012, 2041, 1010, 2041, 1010, 4766, 13541, 999, 2166, 2015, 2021, 1037, 3788, 5192, 1025, 1037, 3532, 2447, 1010, 2008, 2358, 22134, 2015, 1998, 10424, 8454, 2010, 3178, 2588, 1996, 2754, 1010, 1998, 2059, 2003, 2657, 2053, 2062, 1024, 2009, 2003, 1037, 6925, 2409, 2011, 2019, 10041, 1010, 2440, 1997, 2614, 1998, 8111, 1010, 3696, 11787, 2498, 1012, 102]"
166,166,macbeth,"Producing forth the cruel ministers Of this dead butcher, and his fiend-like queen, Who, as �tis thought, by self and violent hands Took off her life",cowardice_foolish_unpleasant,"[101, 5155, 5743, 1996, 10311, 7767, 1997, 2023, 2757, 14998, 1010, 1998, 2010, 10882, 10497, 1011, 2066, 3035, 1010, 2040, 1010, 2004, 22320, 2245, 1010, 2011, 2969, 1998, 6355, 2398, 2165, 2125, 2014, 2166, 102]"
167,167,madamebovary,"Everything in her head, of memories, ideas, went off at once like a thousand pieces of fireworks. She saw her father, Lheureux�s closet, their room at home, another landscape. Madness was coming upon her; she grew afraid, and managed to recover herself, in a confused way, it is true, for she did not in the least remember the cause of the terrible condition she was in, that is to say, the question of money. She suffered only in her love, and felt her soul passing from her in this memory; as wounded men, dying, feel their life ebb from their bleeding wounds.",romantic_reunion,"[101, 2673, 1999, 2014, 2132, 1010, 1997, 5758, 1010, 4784, 1010, 2253, 2125, 2012, 2320, 2066, 1037, 4595, 4109, 1997, 16080, 1012, 2016, 2387, 2014, 2269, 1010, 1048, 5369, 5397, 5602, 2015, 9346, 1010, 2037, 2282, 2012, 2188, 1010, 2178, 5957, 1012, 12013, 2001, 2746, 2588, 2014, 1025, 2016, 3473, 4452, 1010, 1998, 3266, 2000, 8980, 2841, 1010, 1999, 1037, 5457, 2126, 1010, 2009, 2003, 2995, 1010, 2005, 2016, 2106, 2025, 1999, 1996, 2560, 3342, 1996, 3426, 1997, 1996, 6659, 4650, 2016, 2001, 1999, 1010, 2008, 2003, 2000, 2360, 1010, 1996, 3160, 1997, 2769, 1012, 2016, 4265, 2069, 1999, 2014, 2293, 1010, 1998, 2371, 2014, 3969, 4458, 2013, 2014, 1999, 2023, 3638, 1025, 2004, 5303, 2273, 1010, 5996, 1010, 2514, 2037, 2166, 1041, 10322, 2013, 2037, 9524, 8710, 1012, 102]"
168,168,madamebovary,"Now her situation, like an abyss, rose up before her. She was panting as if her heart would burst. Then in an ecstasy of heroism, that made her almost joyous, she ran down the hill, crossed the cow-plank, the foot-path, the alley, the market, and reached the chemist�s shop.",noble_agented,"[101, 2085, 2014, 3663, 1010, 2066, 2019, 22159, 1010, 3123, 2039, 2077, 2014, 1012, 2016, 2001, 15601, 2004, 2065, 2014, 2540, 2052, 6532, 1012, 2059, 1999, 2019, 19069, 1997, 27117, 1010, 2008, 2081, 2014, 2471, 6569, 3560, 1010, 2016, 2743, 2091, 1996, 2940, 1010, 4625, 1996, 11190, 1011, 24000, 1010, 1996, 3329, 1011, 4130, 1010, 1996, 8975, 1010, 1996, 3006, 1010, 1998, 2584, 1996, 15535, 2015, 4497, 1012, 102]"
169,169,madamebovary,"The key turned in the lock, and she went straight to the third shelf, so well did her memory guide her, seized the blue jar, tore out the cork, plunged in her hand, and withdrawing it full of a white powder, she began eating it. �Stop!� he cried, rushing at her. �Hush! someone will come.� He was in despair, was calling out. �Say nothing, or all the blame will fall on your master.� Then she went home, suddenly calmed, and with something of the serenity of one that had performed a duty.",guilt_penance_self_loathing,"[101, 1996, 3145, 2357, 1999, 1996, 5843, 1010, 1998, 2016, 2253, 3442, 2000, 1996, 2353, 11142, 1010, 2061, 2092, 2106, 2014, 3638, 5009, 2014, 1010, 8243, 1996, 2630, 15723, 1010, 9538, 2041, 1996, 8513, 1010, 16687, 1999, 2014, 2192, 1010, 1998, 21779, 2009, 2440, 1997, 1037, 2317, 9898, 1010, 2016, 2211, 5983, 2009, 1012, 2644, 999, 2002, 6639, 1010, 8375, 2012, 2014, 1012, 20261, 999, 2619, 2097, 2272, 1012, 2002, 2001, 1999, 13905, 1010, 2001, 4214, 2041, 1012, 2360, 2498, 1010, 2030, 2035, 1996, 7499, 2097, 2991, 2006, 2115, 3040, 1012, 2059, 2016, 2253, 2188, 1010, 3402, 20869, 1010, 1998, 2007, 2242, 1997, 1996, 14262, 20693, 1997, 2028, 2008, 2018, 2864, 1037, 4611, 1012, 102]"
170,170,madamebovary,"She heard the ticking of the clock, the crackling of the fire, and Charles breathing as he stood upright by her bed. �Ah! it is but a little thing, death!� she thought. �I shall fall asleep and all will be over.�",hopeless_empty_agony,"[101, 2016, 2657, 1996, 28561, 1997, 1996, 5119, 1010, 1996, 8579, 2989, 1997, 1996, 2543, 1010, 1998, 2798, 5505, 2004, 2002, 2768, 10051, 2011, 2014, 2793, 1012, 6289, 999, 2009, 2003, 2021, 1037, 2210, 2518, 1010, 2331, 999, 2016, 2245, 1012, 1045, 4618, 2991, 6680, 1998, 2035, 2097, 2022, 2058, 1012, 102]"
171,171,madamebovary,"he sank upon the carpet, and lay there with his head leaning against the edge of her bed, sobbing. �Don�t cry,� she said to him. �Soon I shall not trouble you any more.� �Why was it? Who drove you to it?� She replied. �It had to be, my dear!� �Weren�t you happy? Is it my fault? I did all I could!� �Yes, that is true--you are good--you.�",guilt_penance_self_loathing,"[101, 2002, 7569, 2588, 1996, 10135, 1010, 1998, 3913, 2045, 2007, 2010, 2132, 6729, 2114, 1996, 3341, 1997, 2014, 2793, 1010, 20040, 1012, 2123, 2102, 5390, 1010, 2016, 2056, 2000, 2032, 1012, 2574, 1045, 4618, 2025, 4390, 2017, 2151, 2062, 1012, 2339, 2001, 2009, 1029, 2040, 5225, 2017, 2000, 2009, 1029, 2016, 3880, 1012, 2009, 2018, 2000, 2022, 1010, 2026, 6203, 999, 4694, 2102, 2017, 3407, 1029, 2003, 2009, 2026, 6346, 1029, 1045, 2106, 2035, 1045, 2071, 999, 2748, 1010, 2008, 2003, 2995, 1011, 1011, 2017, 2024, 2204, 1011, 1011, 2017, 1012, 102]"
172,172,madamebovary,"And she passed her hand slowly over his hair. The sweetness of this sensation deepened his sadness; he felt his whole being dissolving in despair at the thought that he must lose her, just when she was confessing more love for him than ever. And he could think of nothing; he did not know, he did not dare; the urgent need for some immediate resolution gave the finishing stroke to the turmoil of his mind.",senseless_meaning_making,"[101, 1998, 2016, 2979, 2014, 2192, 3254, 2058, 2010, 2606, 1012, 1996, 23210, 1997, 2023, 8742, 20183, 2010, 12039, 1025, 2002, 2371, 2010, 2878, 2108, 4487, 24137, 25780, 1999, 13905, 2012, 1996, 2245, 2008, 2002, 2442, 4558, 2014, 1010, 2074, 2043, 2016, 2001, 18766, 2075, 2062, 2293, 2005, 2032, 2084, 2412, 1012, 1998, 2002, 2071, 2228, 1997, 2498, 1025, 2002, 2106, 2025, 2113, 1010, 2002, 2106, 2025, 8108, 1025, 1996, 13661, 2342, 2005, 2070, 6234, 5813, 2435, 1996, 5131, 6909, 2000, 1996, 17930, 1997, 2010, 2568, 1012, 102]"
